Date,pre,pet
2014-01-01 00:00:00,0.1,0.0
2014-01-01 01:00:00,0.1,0.000851854342773288
2014-01-01 02:00:00,0.1,0.003349364905389035
2014-01-01 03:00:00,0.1,0.00732233047033631
2014-01-01 04:00:00,0.1,0.01249999999999999
2014-01-01 05:00:00,0.1,0.018529523872436962
2014-01-01 06:00:00,0.1,0.024999999999999994
2014-01-01 07:00:00,0.1,0.03147047612756303
2014-01-01 08:00:00,0.1,0.037500000000000006
2014-01-01 09:00:00,0.1,0.04267766952966369
2014-01-01 10:00:00,0.1,0.04665063509461096
2014-01-01 11:00:00,0.1,0.04914814565722671
2014-01-01 12:00:00,0.1,0.05
2014-01-01 13:00:00,0.1,0.049148145657226715
2014-01-01 14:00:00,0.1,0.04665063509461098
2014-01-01 15:00:00,0.1,0.042677669529663675
2014-01-01 16:00:00,0.1,0.0375
2014-01-01 17:00:00,0.1,0.03147047612756302
2014-01-01 18:00:00,0.1,0.025000000000000012
2014-01-01 19:00:00,0.1,0.018529523872436997
2014-01-01 20:00:00,0.1,0.012500000000000022
2014-01-01 21:00:00,0.1,0.007322330470336338
2014-01-01 22:00:00,0.1,0.0033493649053890316
2014-01-01 23:00:00,0.1,0.0008518543427733054
2014-01-02 00:00:00,0.1,0.0
2014-01-02 01:00:00,0.1,0.000851854342773288
2014-01-02 02:00:00,0.1,0.003349364905389021
2014-01-02 03:00:00,0.1,0.00732233047033632
2014-01-02 04:00:00,0.1,0.012499999999999964
2014-01-02 05:00:00,0.1,0.018529523872436976
2014-01-02 06:00:00,0.1,0.024999999999999988
2014-01-02 07:00:00,0.1,0.031470476127563
2014-01-02 08:00:00,0.1,0.03750000000000002
2014-01-02 09:00:00,0.1,0.04267766952966366
2014-01-02 10:00:00,0.1,0.04665063509461097
2014-01-02 11:00:00,0.1,0.04914814565722671
2014-01-02 12:00:00,0.1,0.05
2014-01-02 13:00:00,0.1,0.04914814565722671
2014-01-02 14:00:00,0.1,0.04665063509461098
2014-01-02 15:00:00,0.1,0.04267766952966372
2014-01-02 16:00:00,0.1,0.037500000000000006
2014-01-02 17:00:00,0.1,0.03147047612756303
2014-01-02 18:00:00,0.1,0.02500000000000006
2014-01-02 19:00:00,0.1,0.018529523872437004
2014-01-02 20:00:00,0.1,0.012500000000000027
2014-01-02 21:00:00,0.1,0.00732233047033631
2014-01-02 22:00:00,0.1,0.003349364905389056
2014-01-02 23:00:00,0.1,0.000851854342773295
2014-01-03 00:00:00,0.1,0.0
2014-01-03 01:00:00,0.1,0.000851854342773288
2014-01-03 02:00:00,0.1,0.003349364905389042
2014-01-03 03:00:00,0.1,0.007322330470336282
2014-01-03 04:00:00,0.1,0.012499999999999997
2014-01-03 05:00:00,0.1,0.018529523872437014
2014-01-03 06:00:00,0.1,0.024999999999999984
2014-01-03 07:00:00,0.1,0.03147047612756295
2014-01-03 08:00:00,0.1,0.03749999999999997
2014-01-03 09:00:00,0.1,0.04267766952966369
2014-01-03 10:00:00,0.1,0.04665063509461095
2014-01-03 11:00:00,0.1,0.04914814565722671
2014-01-03 12:00:00,0.1,0.05
2014-01-03 13:00:00,0.1,0.049148145657226715
2014-01-03 14:00:00,0.1,0.04665063509461097
2014-01-03 15:00:00,0.1,0.04267766952966372
2014-01-03 16:00:00,0.1,0.03750000000000009
2014-01-03 17:00:00,0.1,0.03147047612756299
2014-01-03 18:00:00,0.1,0.025000000000000022
2014-01-03 19:00:00,0.1,0.01852952387243697
2014-01-03 20:00:00,0.1,0.012500000000000032
2014-01-03 21:00:00,0.1,0.007322330470336376
2014-01-03 22:00:00,0.1,0.0033493649053890594
2014-01-03 23:00:00,0.1,0.0008518543427732984
2014-01-04 00:00:00,0.1,0.0
2014-01-04 01:00:00,0.1,0.0008518543427732846
2014-01-04 02:00:00,0.1,0.0033493649053889935
2014-01-04 03:00:00,0.1,0.007322330470336282
2014-01-04 04:00:00,0.1,0.012499999999999992
2014-01-04 05:00:00,0.1,0.01852952387243701
2014-01-04 06:00:00,0.1,0.024999999999999977
2014-01-04 07:00:00,0.1,0.031470476127562944
2014-01-04 08:00:00,0.1,0.037499999999999964
2014-01-04 09:00:00,0.1,0.04267766952966369
2014-01-04 10:00:00,0.1,0.04665063509461098
2014-01-04 11:00:00,0.1,0.04914814565722671
2014-01-04 12:00:00,0.1,0.05
2014-01-04 13:00:00,0.1,0.04914814565722672
2014-01-04 14:00:00,0.1,0.04665063509461097
2014-01-04 15:00:00,0.1,0.04267766952966366
2014-01-04 16:00:00,0.1,0.03750000000000001
2014-01-04 17:00:00,0.1,0.03147047612756308
2014-01-04 18:00:00,0.1,0.02500000000000003
2014-01-04 19:00:00,0.1,0.01852952387243706
2014-01-04 20:00:00,0.1,0.012499999999999963
2014-01-04 21:00:00,0.1,0.007322330470336317
2014-01-04 22:00:00,0.1,0.003349364905389063
2014-01-04 23:00:00,0.1,0.0008518543427732984
2014-01-05 00:00:00,0.1,0.0
2014-01-05 01:00:00,0.1,0.0008518543427733054
2014-01-05 02:00:00,0.1,0.003349364905389035
2014-01-05 03:00:00,0.1,0.007322330470336275
2014-01-05 04:00:00,0.1,0.012499999999999987
2014-01-05 05:00:00,0.1,0.018529523872436917
2014-01-05 06:00:00,0.1,0.024999999999999883
2014-01-05 07:00:00,0.1,0.03147047612756303
2014-01-05 08:00:00,0.1,0.037499999999999964
2014-01-05 09:00:00,0.1,0.04267766952966362
2014-01-05 10:00:00,0.1,0.04665063509461094
2014-01-05 11:00:00,0.1,0.0491481456572267
2014-01-05 12:00:00,0.1,0.05
2014-01-05 13:00:00,0.1,0.049148145657226694
2014-01-05 14:00:00,0.1,0.046650635094611016
2014-01-05 15:00:00,0.1,0.04267766952966373
2014-01-05 16:00:00,0.1,0.03750000000000002
2014-01-05 17:00:00,0.1,0.031470476127563006
2014-01-05 18:00:00,0.1,0.024999999999999946
2014-01-05 19:00:00,0.1,0.018529523872437066
2014-01-05 20:00:00,0.1,0.012500000000000044
2014-01-05 21:00:00,0.1,0.007322330470336324
2014-01-05 22:00:00,0.1,0.003349364905389021
2014-01-05 23:00:00,0.1,0.0008518543427732776
2014-01-06 00:00:00,0.1,0.0
2014-01-06 01:00:00,0.1,0.0008518543427732811
2014-01-06 02:00:00,0.1,0.003349364905389028
2014-01-06 03:00:00,0.1,0.007322330470336209
2014-01-06 04:00:00,0.1,0.01250000000000006
2014-01-06 05:00:00,0.1,0.01852952387243691
2014-01-06 06:00:00,0.1,0.024999999999999963
2014-01-06 07:00:00,0.1,0.03147047612756302
2014-01-06 08:00:00,0.1,0.03749999999999988
2014-01-06 09:00:00,0.1,0.042677669529663745
2014-01-06 10:00:00,0.1,0.04665063509461093
2014-01-06 11:00:00,0.1,0.0491481456572267
2014-01-06 12:00:00,0.1,0.05
2014-01-06 13:00:00,0.1,0.04914814565722674
2014-01-06 14:00:00,0.1,0.046650635094611016
2014-01-06 15:00:00,0.1,0.04267766952966373
